element_id,layer,cx_in,cy_in,cz_in,po_sx,po_sy,po_sz,po_sxy,po_syz,po_szx,ae_sx,ae_sy,ae_sz,ae_sxy,ae_syz,ae_sxz,max_abs_diff_psi,rel_to_peak_pct
3381,4,71.4000,90.0000,-36.5000,0.020920,0.024670,-0.053240,0.005430,0.017330,-0.010870,0.020925,0.024672,-0.053241,0.005430,0.017331,-0.010865,4.818957e-06,0.000141
3382,4,79.8000,90.0000,-36.5000,0.020350,0.024710,-0.054560,0.004484,0.017570,-0.008579,0.020350,0.024708,-0.054558,0.004484,0.017574,-0.008579,3.682851e-06,0.000108
3383,4,88.2000,90.0000,-36.5000,0.019820,0.024710,-0.055580,0.003531,0.017780,-0.006327,0.019819,0.024712,-0.055582,0.003531,0.017775,-0.006327,4.895123e-06,0.000143
3384,4,96.6000,90.0000,-36.5000,0.019300,0.024660,-0.056340,0.002575,0.017930,-0.004119,0.019299,0.024662,-0.056343,0.002575,0.017929,-0.004119,2.929576e-06,0.000086
3385,4,105.0000,90.0000,-36.5000,0.018780,0.024550,-0.056860,0.001620,0.018030,-0.001964,0.018780,0.024547,-0.056857,0.001620,0.018033,-0.001964,3.434985e-06,0.000101
3386,4,113.4000,90.0000,-36.5000,0.018250,0.024360,-0.057140,0.000670,0.018080,0.000131,0.018255,0.024361,-0.057140,0.000670,0.018084,0.000131,4.894236e-06,0.000143
3387,4,121.8000,90.0000,-36.5000,0.017720,0.024100,-0.057200,-0.000270,0.018080,0.002158,0.017721,0.024100,-0.057204,-0.000270,0.018082,0.002158,4.281037e-06,0.000125
3388,4,130.2000,90.0000,-36.5000,0.017180,0.023760,-0.057060,-0.001197,0.018030,0.004107,0.017181,0.023764,-0.057062,-0.001197,0.018030,0.004107,4.316811e-06,0.000126
3389,4,138.6000,90.0000,-36.5000,0.016640,0.023350,-0.056730,-0.002105,0.017930,0.005950,0.016637,0.023351,-0.056730,-0.002105,0.017928,0.005950,3.074517e-06,0.000090
3390,4,147.0000,90.0000,-36.5000,0.016140,0.022890,-0.056200,-0.002993,0.017780,0.007660,0.016136,0.022889,-0.056199,-0.002993,0.017780,0.007660,3.825414e-06,0.000112
3391,4,155.4000,90.0000,-36.5000,0.015740,0.022410,-0.055450,-0.003859,0.017590,0.009246,0.015744,0.022414,-0.055449,-0.003859,0.017589,0.009246,4.116769e-06,0.000121
3392,4,163.8000,90.0000,-36.5000,0.015480,0.021950,-0.054480,-0.004701,0.017370,0.010770,0.015484,0.021945,-0.054482,-0.004701,0.017366,0.010767,4.944414e-06,0.000145
3393,4,4.2000,102.0000,-36.5000,0.025460,0.028860,-0.020740,0.015150,0.019280,-0.050100,0.025465,0.028860,-0.020738,0.015155,0.019278,-0.050100,4.861409e-06,0.000142
3394,4,12.6000,102.0000,-36.5000,0.033540,0.034390,-0.022150,0.014100,0.020750,-0.039040,0.033540,0.034394,-0.022146,0.014100,0.020751,-0.039038,4.446479e-06,0.000130
3395,4,21.0000,102.0000,-36.5000,0.034230,0.035420,-0.026440,0.012960,0.021880,-0.029840,0.034226,0.035421,-0.026442,0.012958,0.021881,-0.029837,3.592385e-06,0.000105
3396,4,29.4000,102.0000,-36.5000,0.032260,0.034940,-0.031070,0.011810,0.022770,-0.024060,0.032258,0.034939,-0.031072,0.011814,0.022772,-0.024063,4.355965e-06,0.000128
3397,4,37.8000,102.0000,-36.5000,0.030620,0.034740,-0.034670,0.010690,0.023510,-0.020340,0.030619,0.034741,-0.034671,0.010685,0.023513,-0.020343,4.550925e-06,0.000133
3398,4,46.2000,102.0000,-36.5000,0.029350,0.034750,-0.037540,0.009576,0.024170,-0.017450,0.029345,0.034753,-0.037537,0.009576,0.024167,-0.017454,4.584424e-06,0.000134
3399,4,54.6000,102.0000,-36.5000,0.028470,0.034960,-0.039790,0.008475,0.024760,-0.014970,0.028468,0.034961,-0.039786,0.008475,0.024761,-0.014966,4.369162e-06,0.000128
3400,4,63.0000,102.0000,-36.5000,0.027850,0.035260,-0.041570,0.007375,0.025300,-0.012640,0.027851,0.035259,-0.041571,0.007375,0.025297,-0.012641,3.238426e-06,0.000095
3401,4,71.4000,102.0000,-36.5000,0.027380,0.035560,-0.042990,0.006269,0.025770,-0.010390,0.027379,0.035564,-0.042993,0.006269,0.025769,-0.010390,4.100000e-06,0.000120
3402,4,79.8000,102.0000,-36.5000,0.026970,0.035820,-0.044120,0.005156,0.026170,-0.008184,0.026966,0.035817,-0.044124,0.005156,0.026167,-0.008184,3.866051e-06,0.000113
3403,4,88.2000,102.0000,-36.5000,0.026560,0.035980,-0.045010,0.004040,0.026480,-0.006022,0.026558,0.035980,-0.045007,0.004040,0.026485,-0.006022,4.502106e-06,0.000132
3404,4,96.6000,102.0000,-36.5000,0.026130,0.036040,-0.045670,0.002923,0.026720,-0.003908,0.026129,0.036035,-0.045669,0.002923,0.026715,-0.003908,4.984400e-06,0.000146
3405,4,105.0000,102.0000,-36.5000,0.025670,0.035980,-0.046130,0.001810,0.026860,-0.001850,0.025669,0.035976,-0.046126,0.001810,0.026856,-0.001850,4.156390e-06,0.000122
3406,4,113.4000,102.0000,-36.5000,0.025180,0.035800,-0.046390,0.000706,0.026910,0.000148,0.025177,0.035801,-0.046389,0.000706,0.026908,0.000148,2.716414e-06,0.000080
3407,4,121.8000,102.0000,-36.5000,0.024650,0.035510,-0.046470,-0.000384,0.026870,0.002079,0.024651,0.035509,-0.046471,-0.000384,0.026871,0.002079,1.057142e-06,0.000031
3408,4,130.2000,102.0000,-36.5000,0.024090,0.035100,-0.046380,-0.001457,0.026750,0.003935,0.024091,0.035100,-0.046383,-0.001457,0.026747,0.003935,3.056891e-06,0.000090
3409,4,138.6000,102.0000,-36.5000,0.023500,0.034570,-0.046140,-0.002508,0.026540,0.005689,0.023500,0.034575,-0.046140,-0.002508,0.026538,0.005689,4.838856e-06,0.000142
3410,4,147.0000,102.0000,-36.5000,0.022930,0.033970,-0.045720,-0.003533,0.026250,0.007311,0.022935,0.033968,-0.045725,-0.003533,0.026247,0.007311,4.749288e-06,0.000139
3411,4,155.4000,102.0000,-36.5000,0.022460,0.033330,-0.045110,-0.004530,0.025870,0.008817,0.022465,0.033328,-0.045114,-0.004530,0.025875,0.008817,4.784325e-06,0.000140
3412,4,163.8000,102.0000,-36.5000,0.022110,0.032670,-0.044310,-0.005494,0.025440,0.010290,0.022106,0.032665,-0.044309,-0.005494,0.025441,0.010288,4.555584e-06,0.000133
3413,4,4.2000,114.0000,-36.5000,0.025450,0.029210,-0.015710,0.018210,0.031120,-0.045900,0.025451,0.029213,-0.015713,0.018206,0.031115,-0.045900,4.926944e-06,0.000144
3414,4,12.6000,114.0000,-36.5000,0.033750,0.035510,-0.016160,0.016740,0.034810,-0.035940,0.033754,0.035508,-0.016160,0.016743,0.034808,-0.035942,4.317784e-06,0.000127
3415,4,21.0000,114.0000,-36.5000,0.035020,0.037290,-0.019540,0.015210,0.037440,-0.027640,0.035023,0.037290,-0.019541,0.015210,0.037440,-0.027637,3.364442e-06,0.000099
3416,4,29.4000,114.0000,-36.5000,0.033790,0.037520,-0.023340,0.013750,0.039340,-0.022350,0.033788,0.037516,-0.023337,0.013745,0.039341,-0.022354,4.569118e-06,0.000134
3417,4,37.8000,114.0000,-36.5000,0.032710,0.037830,-0.026310,0.012360,0.040880,-0.018880,0.032714,0.037830,-0.026308,0.012357,0.040879,-0.018878,3.552305e-06,0.000104
3418,4,46.2000,114.0000,-36.5000,0.031870,0.038220,-0.028680,0.011020,0.042220,-0.016150,0.031866,0.038216,-0.028685,0.011024,0.042223,-0.016151,4.642540e-06,0.000136
3419,4,54.6000,114.0000,-36.5000,0.031290,0.038690,-0.030550,0.009720,0.043420,-0.013800,0.031294,0.038689,-0.030554,0.009720,0.043417,-0.013799,4.356752e-06,0.000128
3420,4,63.0000,114.0000,-36.5000,0.030900,0.039170,-0.032040,0.008427,0.044470,-0.011620,0.030895,0.039174,-0.032041,0.008427,0.044469,-0.011619,4.642404e-06,0.000136
3421,4,71.4000,114.0000,-36.5000,0.030580,0.039610,-0.033230,0.007136,0.045370,-0.009526,0.030583,0.039613,-0.033229,0.007136,0.045370,-0.009526,3.332715e-06,0.000098
3422,4,79.8000,114.0000,-36.5000,0.030290,0.039960,-0.034170,0.005843,0.046110,-0.007491,0.030293,0.039964,-0.034175,0.005843,0.046108,-0.007491,4.688429e-06,0.000137
3423,4,88.2000,114.0000,-36.5000,0.029980,0.040200,-0.034920,0.004551,0.046680,-0.005506,0.029983,0.040198,-0.034917,0.004551,0.046677,-0.005506,3.428209e-06,0.000100
3424,4,96.6000,114.0000,-36.5000,0.029630,0.040300,-0.035480,0.003264,0.047070,-0.003574,0.029633,0.040304,-0.035477,0.003264,0.047073,-0.003574,3.940889e-06,0.000115
3425,4,105.0000,114.0000,-36.5000,0.029240,0.040280,-0.035870,0.001986,0.047300,-0.001696,0.029236,0.040277,-0.035871,0.001986,0.047296,-0.001696,3.893472e-06,0.000114
3426,4,113.4000,114.0000,-36.5000,0.028790,0.040120,-0.036110,0.000722,0.047350,0.000124,0.028790,0.040117,-0.036109,0.000722,0.047349,0.000124,2.955702e-06,0.000087
3427,4,121.8000,114.0000,-36.5000,0.028300,0.039830,-0.036200,-0.000523,0.047240,0.001881,0.028296,0.039826,-0.036201,-0.000523,0.047236,0.001881,4.490967e-06,0.000132
3428,4,130.2000,114.0000,-36.5000,0.027750,0.039410,-0.036160,-0.001746,0.046960,0.003568,0.027754,0.039406,-0.036156,-0.001746,0.046961,0.003568,4.246972e-06,0.000124
3429,4,138.6000,114.0000,-36.5000,0.027160,0.038860,-0.035990,-0.002940,0.046530,0.005160,0.027165,0.038856,-0.035989,-0.002940,0.046530,0.005160,4.913370e-06,0.000144
3430,4,147.0000,114.0000,-36.5000,0.026590,0.038220,-0.035680,-0.004103,0.045950,0.006628,0.026592,0.038219,-0.035678,-0.004103,0.045953,0.006628,3.383547e-06,0.000099
3431,4,155.4000,114.0000,-36.5000,0.026120,0.037550,-0.035190,-0.005230,0.045240,0.007987,0.026118,0.037552,-0.035188,-0.005230,0.045239,0.007987,2.160734e-06,0.000063
3432,4,163.8000,114.0000,-36.5000,0.025770,0.036880,-0.034510,-0.006320,0.044390,0.009335,0.025770,0.036877,-0.034509,-0.006320,0.044393,0.009335,2.879420e-06,0.000084
3433,2,4.2000,132.0000,-2.0000,-0.350700,-0.368000,-0.775900,0.052110,0.188500,0.044700,-0.350739,-0.368010,-0.775883,0.052110,0.188469,0.044697,3.930176e-05,0.001152
3434,2,12.6000,132.0000,-2.0000,-0.288500,-0.265000,-0.595400,0.049080,0.177700,0.001390,-0.288469,-0.265018,-0.595428,0.049079,0.177660,0.001390,3.999943e-05,0.001172
3435,2,21.0000,132.0000,-2.0000,-0.292400,-0.277300,-0.630300,0.051970,0.176000,-0.001199,-0.292415,-0.277331,-0.630278,0.051972,0.175976,-0.001199,3.070637e-05,0.000900
3436,2,29.4000,132.0000,-2.0000,-0.292800,-0.278200,-0.639800,0.052230,0.181000,0.000702,-0.292846,-0.278238,-0.639841,0.052228,0.180964,0.000702,4.639350e-05,0.001359
3437,2,37.8000,132.0000,-2.0000,-0.292300,-0.283800,-0.661500,0.051750,0.186300,0.000373,-0.292261,-0.283773,-0.661547,0.051753,0.186321,0.000373,4.749353e-05,0.001392
3438,2,46.2000,132.0000,-2.0000,-0.290800,-0.289100,-0.683300,0.049860,0.192000,0.000563,-0.290823,-0.289079,-0.683251,0.049864,0.192010,0.000563,4.931069e-05,0.001445
3439,2,54.6000,132.0000,-2.0000,-0.290100,-0.294600,-0.704500,0.046560,0.197400,0.000191,-0.290137,-0.294644,-0.704526,0.046561,0.197446,0.000191,4.643079e-05,0.001360
3440,2,63.0000,132.0000,-2.0000,-0.290500,-0.299800,-0.723200,0.042140,0.202300,-0.000017,-0.290547,-0.299765,-0.723188,0.042143,0.202303,-0.000017,4.683561e-05,0.001372
3441,2,71.4000,132.0000,-2.0000,-0.291600,-0.304100,-0.738700,0.036960,0.206400,-0.000121,-0.291574,-0.304057,-0.738671,0.036959,0.206399,-0.000121,4.289444e-05,0.001257
3442,2,79.8000,132.0000,-2.0000,-0.292800,-0.307300,-0.750800,0.031280,0.209600,-0.000130,-0.292768,-0.307329,-0.750770,0.031281,0.209644,-0.000130,4.430945e-05,0.001298
3443,2,88.2000,132.0000,-2.0000,-0.293700,-0.309500,-0.759600,0.025300,0.212000,-0.000060,-0.293733,-0.309526,-0.759571,0.025300,0.212014,-0.000060,3.298418e-05,0.000966
3444,2,96.6000,132.0000,-2.0000,-0.294100,-0.310600,-0.765200,0.019140,0.213500,0.000081,-0.294137,-0.310610,-0.765210,0.019142,0.213533,0.000081,3.746792e-05,0.001098
3445,2,105.0000,132.0000,-2.0000,-0.293800,-0.310600,-0.767900,0.012870,0.214200,0.000254,-0.293753,-0.310586,-0.767850,0.012874,0.214228,0.000254,4.999005e-05,0.001465
3446,2,113.4000,132.0000,-2.0000,-0.292500,-0.309500,-0.767700,0.006542,0.214100,0.000460,-0.292487,-0.309511,-0.767672,0.006542,0.214131,0.000460,3.060582e-05,0.000897
3447,2,121.8000,132.0000,-2.0000,-0.290200,-0.307400,-0.764700,0.000168,0.213300,0.000654,-0.290240,-0.307377,-0.764727,0.000168,0.213268,0.000654,4.023717e-05,0.001179
3448,2,130.2000,132.0000,-2.0000,-0.286900,-0.304200,-0.759200,-0.006228,0.211600,0.000905,-0.286938,-0.304204,-0.759151,-0.006228,0.211640,0.000905,4.882188e-05,0.001430
3449,2,138.6000,132.0000,-2.0000,-0.282500,-0.299800,-0.750500,-0.012620,0.209300,0.001085,-0.282528,-0.299782,-0.750497,-0.012622,0.209284,0.001085,2.821526e-05,0.000827
3450,2,147.0000,132.0000,-2.0000,-0.277400,-0.295200,-0.740900,-0.019100,0.206100,0.001244,-0.277446,-0.295154,-0.740906,-0.019099,0.206051,0.001244,4.942210e-05,0.001448
3451,2,155.4000,132.0000,-2.0000,-0.268400,-0.284900,-0.720400,-0.025410,0.201700,0.003416,-0.268435,-0.284944,-0.720442,-0.025415,0.201726,0.003416,4.437826e-05,0.001300
3452,2,163.8000,132.0000,-2.0000,-0.270100,-0.287000,-0.719700,-0.031370,0.200200,-0.005206,-0.270101,-0.286968,-0.719678,-0.031372,0.200218,-0.005206,3.157958e-05,0.000925
3453,2,4.2000,156.0000,-2.0000,0.275400,0.269000,0.265400,0.055300,-0.078380,-0.007740,0.275443,0.268984,0.265412,0.055304,-0.078379,-0.007740,4.263683e-05,0.001249
3454,2,12.6000,156.0000,-2.0000,0.258500,0.256000,0.226600,0.053070,-0.077240,-0.000774,0.258494,0.256020,0.226566,0.053069,-0.077241,-0.000774,3.446052e-05,0.001010
3455,2,21.0000,156.0000,-2.0000,0.267500,0.269500,0.228600,0.052200,-0.076130,0.003087,0.267456,0.269523,0.228588,0.052196,-0.076131,0.003087,4.389303e-05,0.001286
3456,2,29.4000,156.0000,-2.0000,0.280900,0.283500,0.235800,0.052010,-0.077700,0.003250,0.280886,0.283475,0.235820,0.052013,-0.077704,0.003250,2.534570e-05,0.000743
3457,2,37.8000,156.0000,-2.0000,0.296300,0.296700,0.242800,0.051120,-0.080270,0.003503,0.296297,0.296711,0.242777,0.051116,-0.080268,0.003503,2.327526e-05,0.000682
3458,2,46.2000,156.0000,-2.0000,0.312400,0.309700,0.251000,0.049040,-0.083200,0.003360,0.312357,0.309660,0.251000,0.049040,-0.083201,0.003360,4.321256e-05,0.001266
3459,2,54.6000,156.0000,-2.0000,0.327300,0.321200,0.258600,0.045780,-0.086050,0.002936,0.327273,0.321244,0.258634,0.045777,-0.086045,0.002936,4.388540e-05,0.001286
3460,2,63.0000,156.0000,-2.0000,0.340200,0.331300,0.265500,0.041530,-0.088550,0.002429,0.340172,0.331274,0.265467,0.041528,-0.088552,0.002429,3.332185e-05,0.000976
3461,2,71.4000,156.0000,-2.0000,0.350700,0.339600,0.271100,0.036530,-0.090630,0.001916,0.350736,0.339582,0.271107,0.036535,-0.090627,0.001916,3.636185e-05,0.001065
3462,2,79.8000,156.0000,-2.0000,0.359000,0.346200,0.275500,0.031010,-0.092250,0.001441,0.358978,0.346207,0.275537,0.031006,-0.092247,0.001441,3.679640e-05,0.001078
3463,2,88.2000,156.0000,-2.0000,0.365100,0.351200,0.278800,0.025120,-0.093420,0.001018,0.365094,0.351236,0.278776,0.025120,-0.093417,0.001018,3.609888e-05,0.001058
3464,2,96.6000,156.0000,-2.0000,0.369300,0.354700,0.280900,0.019010,-0.094180,0.000650,0.369287,0.354739,0.280867,0.019009,-0.094181,0.000650,3.922226e-05,0.001149
3465,2,105.0000,156.0000,-2.0000,0.371700,0.356800,0.281800,0.012750,-0.094560,0.000329,0.371720,0.356765,0.281836,0.012749,-0.094558,0.000329,3.569991e-05,0.001046
3466,2,113.4000,156.0000,-2.0000,0.372600,0.357400,0.281700,0.006402,-0.094560,0.000037,0.372602,0.357413,0.281748,0.006402,-0.094562,0.000037,4.788783e-05,0.001403
3467,2,121.8000,156.0000,-2.0000,0.372000,0.356800,0.280700,0.000004,-0.094220,-0.000232,0.372041,0.356754,0.280668,0.000004,-0.094221,-0.000232,4.580795e-05,0.001342
3468,2,130.2000,156.0000,-2.0000,0.370100,0.354800,0.278600,-0.006408,-0.093550,-0.000497,0.370092,0.354791,0.278557,-0.006408,-0.093552,-0.000497,4.314286e-05,0.001264
3469,2,138.6000,156.0000,-2.0000,0.366800,0.351600,0.275500,-0.012800,-0.092550,-0.000740,0.366787,0.351590,0.275512,-0.012801,-0.092545,-0.000740,1.307849e-05,0.000383
3470,2,147.0000,156.0000,-2.0000,0.362200,0.347300,0.271500,-0.019130,-0.091160,-0.001083,0.362179,0.347269,0.271478,-0.019131,-0.091163,-0.001083,3.100318e-05,0.000908
3471,2,155.4000,156.0000,-2.0000,0.355200,0.340800,0.265100,-0.025350,-0.089400,-0.001639,0.355215,0.340831,0.265123,-0.025350,-0.089401,-0.001639,3.107812e-05,0.000911
3472,2,163.8000,156.0000,-2.0000,0.350500,0.336600,0.263600,-0.031400,-0.088560,-0.000144,0.350465,0.336564,0.263623,-0.031399,-0.088557,-0.000144,3.622409e-05,0.001061
3473,2,4.2000,180.0000,-2.0000,0.038310,0.056860,-0.090620,0.055400,0.032530,0.004356,0.038307,0.056859,-0.090620,0.055396,0.032532,0.004356,3.750433e-06,0.000110
3474,2,12.6000,180.0000,-2.0000,0.053670,0.067420,-0.082980,0.056510,0.033000,0.002962,0.053674,0.067419,-0.082985,0.056512,0.032999,0.002962,4.853548e-06,0.000142
3475,2,21.0000,180.0000,-2.0000,0.061320,0.073840,-0.082810,0.054450,0.032340,0.001905,0.061316,0.073837,-0.082807,0.054448,0.032336,0.001905,3.825338e-06,0.000112
3476,2,29.4000,180.0000,-2.0000,0.068250,0.081060,-0.085320,0.052380,0.032470,0.001766,0.068250,0.081062,-0.085317,0.052385,0.032467,0.001766,4.500537e-06,0.000132
3477,2,37.8000,180.0000,-2.0000,0.074710,0.087520,-0.087690,0.049890,0.033080,0.001563,0.074710,0.087515,-0.087693,0.049893,0.033083,0.001563,4.620310e-06,0.000135
3478,2,46.2000,180.0000,-2.0000,0.080440,0.092740,-0.090510,0.046830,0.033900,0.001366,0.080438,0.092743,-0.090513,0.046830,0.033897,0.001366,2.883539e-06,0.000084
3479,2,54.6000,180.0000,-2.0000,0.085620,0.097080,-0.093200,0.043150,0.034720,0.001173,0.085620,0.097080,-0.093196,0.043146,0.034720,0.001173,4.432136e-06,0.000130
3480,2,63.0000,180.0000,-2.0000,0.090150,0.100700,-0.095610,0.038860,0.035470,0.000974,0.090150,0.100659,-0.095610,0.038857,0.035470,0.000974,4.117297e-05,0.001206
3481,2,71.4000,180.0000,-2.0000,0.094010,0.103600,-0.097650,0.034030,0.036120,0.000778,0.094006,0.103605,-0.097652,0.034034,0.036116,0.000778,4.842328e-06,0.000142
3482,2,79.8000,180.0000,-2.0000,0.097160,0.106000,-0.099290,0.028800,0.036630,0.000587,0.097158,0.105985,-0.099290,0.028799,0.036626,0.000587,1.548380e-05,0.000454
3483,2,88.2000,180.0000,-2.0000,0.099680,0.107900,-0.100500,0.023260,0.037000,0.000421,0.099676,0.107903,-0.100459,0.023259,0.036995,0.000422,4.083772e-05,0.001197
3484,2,96.6000,180.0000,-2.0000,0.101600,0.109400,-0.101200,0.017490,0.037230,0.000268,0.101592,0.109382,-0.101186,0.017492,0.037231,0.000268,1.752471e-05,0.000513
3485,2,105.0000,180.0000,-2.0000,0.102900,0.110400,-0.101500,0.011590,0.037330,0.000135,0.102904,0.110398,-0.101539,0.011587,0.037329,0.000136,3.920152e-05,0.001149
3486,2,113.4000,180.0000,-2.0000,0.103700,0.111000,-0.101500,0.005606,0.037300,0.000016,0.103697,0.110994,-0.101506,0.005606,0.037296,0.000016,5.907091e-06,0.000173
3487,2,121.8000,180.0000,-2.0000,0.104000,0.111200,-0.101100,-0.000408,0.037140,-0.000086,0.104008,0.111177,-0.101118,-0.000408,0.037141,-0.000086,2.322226e-05,0.000680
3488,2,130.2000,180.0000,-2.0000,0.103900,0.111000,-0.100400,-0.006416,0.036860,-0.000186,0.103858,0.110978,-0.100368,-0.006416,0.036859,-0.000186,4.228882e-05,0.001239
3489,2,138.6000,180.0000,-2.0000,0.103200,0.110400,-0.099300,-0.012370,0.036440,-0.000292,0.103236,0.110397,-0.099299,-0.012373,0.036445,-0.000292,3.579754e-05,0.001049
3490,2,147.0000,180.0000,-2.0000,0.102200,0.109400,-0.097780,-0.018210,0.035900,-0.000366,0.102174,0.109436,-0.097783,-0.018212,0.035899,-0.000366,3.571644e-05,0.001046
3491,2,155.4000,180.0000,-2.0000,0.100800,0.108200,-0.095850,-0.024010,0.035260,-0.000449,0.100811,0.108200,-0.095849,-0.024008,0.035263,-0.000449,1.082745e-05,0.000317
3492,2,163.8000,180.0000,-2.0000,0.097900,0.106100,-0.094630,-0.029620,0.034910,-0.000826,0.097897,0.106089,-0.094634,-0.029618,0.034909,-0.000826,1.145795e-05,0.000336
3493,2,4.2000,204.0000,-2.0000,0.108700,0.107900,0.033180,0.047160,-0.017110,-0.000159,0.108728,0.107937,0.033176,0.047163,-0.017112,-0.000159,3.746435e-05,0.001098
3494,2,12.6000,204.0000,-2.0000,0.114900,0.116700,0.033320,0.046510,-0.018290,0.000339,0.114895,0.116735,0.033320,0.046508,-0.018287,0.000339,3.526827e-05,0.001033
3495,2,21.0000,204.0000,-2.0000,0.122700,0.123500,0.033450,0.046220,-0.018750,0.000611,0.122728,0.123503,0.033451,0.046220,-0.018745,0.000611,2.759489e-05,0.000809
3496,2,29.4000,204.0000,-2.0000,0.130100,0.129000,0.034190,0.044420,-0.019400,0.000550,0.130099,0.128983,0.034192,0.044418,-0.019397,0.000550,1.725538e-05,0.000506
3497,2,37.8000,204.0000,-2.0000,0.137200,0.134500,0.035100,0.041890,-0.020220,0.000476,0.137209,0.134538,0.035102,0.041887,-0.020224,0.000476,3.753530e-05,0.001100
3498,2,46.2000,204.0000,-2.0000,0.144000,0.139900,0.036230,0.038850,-0.021060,0.000408,0.144018,0.139930,0.036234,0.038848,-0.021059,0.000408,2.989045e-05,0.000876
3499,2,54.6000,204.0000,-2.0000,0.150300,0.144900,0.037390,0.035390,-0.021830,0.000325,0.150305,0.144892,0.037386,0.035394,-0.021829,0.000325,7.943448e-06,0.000233
3500,2,63.0000,204.0000,-2.0000,0.155900,0.149200,0.038380,0.031580,-0.022500,0.000251,0.155890,0.149214,0.038381,0.031584,-0.022502,0.000251,1.404956e-05,0.000412
3501,2,71.4000,204.0000,-2.0000,0.160700,0.152900,0.039200,0.027470,-0.023060,0.000198,0.160700,0.152864,0.039201,0.027467,-0.023055,0.000198,3.552047e-05,0.001041
3502,2,79.8000,204.0000,-2.0000,0.164700,0.155900,0.039850,0.023100,-0.023480,0.000129,0.164705,0.155857,0.039848,0.023101,-0.023485,0.000129,4.294522e-05,0.001258
3503,2,88.2000,204.0000,-2.0000,0.167900,0.158200,0.040350,0.018540,-0.023800,0.000076,0.167904,0.158200,0.040350,0.018541,-0.023803,0.000076,4.226477e-06,0.000124
3504,2,96.6000,204.0000,-2.0000,0.170300,0.159900,0.040690,0.013840,-0.024020,0.000029,0.170265,0.159890,0.040687,0.013844,-0.024020,0.000029,3.513921e-05,0.001030
3505,2,105.0000,204.0000,-2.0000,0.171800,0.161000,0.040850,0.009064,-0.024130,-0.000014,0.171807,0.160956,0.040853,0.009064,-0.024133,-0.000014,4.434044e-05,0.001299
3506,2,113.4000,204.0000,-2.0000,0.172600,0.161400,0.040870,0.004235,-0.024150,-0.000039,0.172564,0.161425,0.040870,0.004235,-0.024147,-0.000039,3.631380e-05,0.001064
3507,2,121.8000,204.0000,-2.0000,0.172500,0.161300,0.040730,-0.000603,-0.024070,-0.000059,0.172542,0.161303,0.040729,-0.000603,-0.024073,-0.000059,4.245631e-05,0.001244
3508,2,130.2000,204.0000,-2.0000,0.171800,0.160600,0.040440,-0.005413,-0.023910,-0.000071,0.171758,0.160608,0.040438,-0.005413,-0.023909,-0.000071,4.161346e-05,0.001219
3509,2,138.6000,204.0000,-2.0000,0.170200,0.159300,0.039990,-0.010170,-0.023660,-0.000099,0.170216,0.159348,0.039988,-0.010170,-0.023660,-0.000099,4.782772e-05,0.001401
3510,2,147.0000,204.0000,-2.0000,0.168000,0.157600,0.039410,-0.014870,-0.023320,-0.000125,0.167970,0.157595,0.039407,-0.014867,-0.023322,-0.000125,2.996849e-05,0.000878
3511,2,155.4000,204.0000,-2.0000,0.164900,0.155300,0.038670,-0.019400,-0.022920,-0.000170,0.164936,0.155331,0.038674,-0.019401,-0.022918,-0.000170,3.592200e-05,0.001053
3512,2,163.8000,204.0000,-2.0000,0.161500,0.152700,0.038260,-0.023760,-0.022530,-0.000085,0.161511,0.152705,0.038256,-0.023757,-0.022535,-0.000085,1.100146e-05,0.000322
3513,2,4.2000,228.0000,-2.0000,0.053110,0.023460,-0.011690,0.023690,-0.002267,-0.001673,0.053113,0.023456,-0.011692,0.023693,-0.002267,-0.001673,4.431475e-06,0.000130
3514,2,12.6000,228.0000,-2.0000,0.059260,0.023580,-0.012290,0.023190,-0.002517,-0.001716,0.059257,0.023583,-0.012291,0.023185,-0.002517,-0.001716,4.534810e-06,0.000133
3515,2,21.0000,228.0000,-2.0000,0.065400,0.025440,-0.012570,0.022190,-0.002926,-0.001647,0.065403,0.025435,-0.012568,0.022188,-0.002926,-0.001647,4.967848e-06,0.000146
3516,2,29.4000,228.0000,-2.0000,0.071690,0.027310,-0.012920,0.021220,-0.003271,-0.001521,0.071694,0.027313,-0.012915,0.021221,-0.003271,-0.001521,4.798309e-06,0.000141
3517,2,37.8000,228.0000,-2.0000,0.077710,0.028650,-0.013380,0.020000,-0.003524,-0.001416,0.077714,0.028653,-0.013376,0.019997,-0.003524,-0.001416,4.187403e-06,0.000123
3518,2,46.2000,228.0000,-2.0000,0.083390,0.029910,-0.013760,0.018520,-0.003733,-0.001328,0.083394,0.029905,-0.013756,0.018515,-0.003733,-0.001328,4.609908e-06,0.000135
3519,2,54.6000,228.0000,-2.0000,0.088570,0.031040,-0.014110,0.016800,-0.003917,-0.001201,0.088569,0.031036,-0.014112,0.016800,-0.003917,-0.001201,4.212265e-06,0.000123
3520,2,63.0000,228.0000,-2.0000,0.093190,0.032030,-0.014450,0.014920,-0.004081,-0.001074,0.093186,0.032034,-0.014446,0.014916,-0.004081,-0.001074,4.468049e-06,0.000131
3521,2,71.4000,228.0000,-2.0000,0.097150,0.032850,-0.014810,0.012920,-0.004214,-0.000955,0.097149,0.032848,-0.014809,0.012919,-0.004214,-0.000955,1.941817e-06,0.000057
